  0   0                25219
  0   1                19903
  0   2                33126
  0   3                41740
  0   4                60486
  0   5                74570
  0   6               131850
  0   7               131754
  0   8               159597
  0   9               177225
  0  10               209678
  0  11               224130
  0  12               314417
  0  13               275832
  0  14               307002
  0  15               307142
  0  16               331023
  0  17               323563
  0  18               332305
  0  19               277435
  0  20               267090
  0  21               231300
  0  22               208912
  0  23               151979
  0  24               131505
  0  25                90746
  0  26                67603
  0  27                43243
  0  28                24895
  0  29                14144
  0  30                 8614
  0  31                 2789
  0  32                 1180
  0  33                  590
  0  34                    0
  0  35                    0
  0  36                    0
  0  37                    0
  0  38                    0
  0  39                    0
  0  40                    0
  0  41                    0
  0  42                    0
  1   0                    0
  1   1                 5480
  1   2                13682
  1   3                20379
  1   4                31991
  1   5                40005
  1   6                58434
  1   7                81334
  1   8               113442
  1   9               135312
  1  10               162887
  1  11               179297
  1  12               212952
  1  13               250129
  1  14               288077
  1  15               300627
  1  16               317938
  1  17               319798
  1  18               343736
  1  19               337948
  1  20               324007
  1  21               293075
  1  22               269670
  1  23               233504
  1  24               195019
  1  25               151188
  1  26               117923
  1  27                82690
  1  28                56806
  1  29                32456
  1  30                18397
  1  31                 9520
  1  32                 3976
  1  33                 1192
  1  34                  578
  1  35                    0
  1  36                    0
  1  37                    0
  1  38                    0
  1  39                    0
  1  40                    0
  1  41                    0
  1  42                    0
  2   0                    0
  2   1                    0
  2   2                 4005
  2   3                11735
  2   4                26519
  2   5                40476
  2   6                63660
  2   7                79292
  2   8               122722
  2   9               163368
  2  10               224568
  2  11               264637
  2  12               325823
  2  13               364612
  2  14               442744
  2  15               507823
  2  16               584320
  2  17               595466
  2  18               659054
  2  19               655207
  2  20               703909
  2  21               678706
  2  22               650158
  2  23               588334
  2  24               548608
  2  25               452710
  2  26               381100
  2  27               288453
  2  28               227463
  2  29               150878
  2  30                95890
  2  31                53498
  2  32                27563
  2  33                11203
  2  34                 3478
  2  35                 1186
  2  36                    0
  2  37                    0
  2  38                    0
  2  39                    0
  2  40                    0
  2  41                    0
  2  42                    0
  3   0                    0
  3   1                    0
  3   2                    0
  3   3                 1596
  3   4                 6479
  3   5                18819
  3   6                74716
  3   7                92980
  3   8               137598
  3   9               188734
  3  10               274106
  3  11               364282
  3  12               613821
  3  13               640883
  3  14               824425
  3  15               947616
  3  16              1162682
  3  17              1325771
  3  18              1845976
  3  19              1748252
  3  20              2009418
  3  21              2102856
  3  22              2344289
  3  23              2144682
  3  24              2394184
  3  25              2000317
  3  26              1923770
  3  27              1608411
  3  28              1307703
  3  29               992342
  3  30               848127
  3  31               470645
  3  32               317727
  3  33               150211
  3  34                76203
  3  35                20047
  3  36                10267
  3  37                    0
  3  38                    0
  3  39                    0
  3  40                    0
  3  41                    0
  3  42                    0
  4   0                    0
  4   1                    0
  4   2                    0
  4   3                    0
  4   4                 1078
  4   5                 2593
  4   6                 9513
  4   7                24199
  4   8                53460
  4   9                85382
  4  10               134265
  4  11               182712
  4  12               269603
  4  13               375524
  4  14               525865
  4  15               656698
  4  16               829034
  4  17               946634
  4  18              1189833
  4  19              1407961
  4  20              1721384
  4  21              1881322
  4  22              2070210
  4  23              2168517
  4  24              2374242
  4  25              2325786
