  0   0                69982
  0   1                48849
  0   2                74375
  0   3                89569
  0   4               186169
  0   5               160263
  0   6               206513
  0   7               223377
  0   8               362622
  0   9               327674
  0  10               392123
  0  11               378150
  0  12               427197
  0  13               399118
  0  14               391899
  0  15               360575
  0  16               365673
  0  17               278281
  0  18               261618
  0  19               199842
  0  20               173316
  0  21               116329
  0  22                99722
  0  23                52892
  0  24                41930
  0  25                14019
  0  26                 8046
  0  27                 1474
  0  28                  721
  0  29                    0
  0  30                    0
  0  31                    0
  0  32                    0
  0  33                    0
  0  34                    0
  0  35                    0
  0  36                    0
  0  37                    0
  0  38                    0
  0  39                    0
  0  40                    0
  1   0                    0
  1   1                20901
  1   2                46447
  1   3                60483
  1   4                78626
  1   5               117226
  1   6               166588
  1   7               187573
  1   8               213418
  1   9               279035
  1  10               342357
  1  11               375453
  1  12               392424
  1  13               413816
  1  14               428182
  1  15               416457
  1  16               384023
  1  17               380506
  1  18               324110
  1  19               278810
  1  20               228214
  1  21               189173
  1  22               136346
  1  23               108067
  1  24                66771
  1  25                46377
  1  26                20359
  1  27                 9386
  1  28                 2229
  1  29                  765
  1  30                    0
  1  31                    0
  1  32                    0
  1  33                    0
  1  34                    0
  1  35                    0
  1  36                    0
  1  37                    0
  1  38                    0
  1  39                    0
  1  40                    0
  2   0                    0
  2   1                    0
  2   2                18684
  2   3                49524
  2   4               159182
  2   5               147432
  2   6               252740
  2   7               310673
  2   8               601254
  2   9               558355
  2  10               766292
  2  11               859233
  2  12              1454543
  2  13              1308151
  2  14              1542553
  2  15              1568268
  2  16              1789704
  2  17              1585572
  2  18              1650288
  2  19              1510950
  2  20              1319883
  2  21              1058930
  2  22               943281
  2  23               651302
  2  24               554212
  2  25               336578
  2  26               254262
  2  27               103670
  2  28                59145
  2  29                12915
  2  30                 5901
  2  31                    0
  2  32                    0
  2  33                    0
  2  34                    0
  2  35                    0
  2  36                    0
  2  37                    0
  2  38                    0
  2  39                    0
  2  40                    0
  3   0                    0
  3   1                    0
  3   2                    0
  3   3                 9756
  3   4                28839
  3   5                79107
  3   6               132408
  3   7               191065
  3   8               266290
  3   9               394816
  3  10               544301
  3  11               657334
  3  12               809090
  3  13              1073997
  3  14              1348167
  3  15              1470240
  3  16              1583446
  3  17              1695605
  3  18              1751731
  3  19              1698059
  3  20              1619870
  3  21              1478680
  3  22              1207433
  3  23              1055115
  3  24               784918
  3  25               614466
  3  26               415505
  3  27               287517
  3  28               141107
  3  29                69297
  3  30                18536
  3  31                 5986
  3  32                    0
  3  33                    0
  3  34                    0
  3  35                    0
  3  36                    0
  3  37                    0
  3  38                    0
  3  39                    0
  3  40                    0
  4   0                    0
  4   1                    0
  4   2                    0
  4   3                    0
  4   4                 8277
  4   5                22949
  4   6                79013
  4   7               139422
  4   8               331215
  4   9               372781
  4  10               612522
  4  11               782511
  4  12              1469168
  4  13              1471993
  4  14              2109560
  4  15              2451942
  4  16              4175285
  4  17              3757851
  4  18              4626246
  4  19              4697290
  4  20              5268232
  4  21              4821647
  4  22              4921076
  4  23              3850355
  4  24              3592161
  4  25              2710372
  4  26              2159577
  4  27              1410067
  4  28              1087567
  4  29               477475
  4  30               275740
  4  31                69444
  4  32                31918
  4  33                    0
  4  34                    0
  4  35                    0
  4  36                    0
  4  37                    0
  4  38                    0
  4  39                    0
  4  40                    0
  5   0                    0
  5   1                    0
  5   2                    0
  5   3                    0
  5   4                    0
  5   5                 3562
  5   6                12601
  5   7                44467
  5   8                96813
  5   9               201129
  5  10               310179
  5  11               472854
  5  12               664572
  5  13               981025
  5  14              1378590
  5  15              1764880
  5  16              2246942
  5  17              3022232
  5  18              3856264
  5  19              4246334
  5  20              4727721
  5  21              4980319
  5  22              5243462
  5  23              5073933
  5  24              4532765
  5  25              3903153
  5  26              3239039
  5  27              2574889
  5  28              1779276
  5  29              1308845
  5  30               684958
  5  31               340010
  5  32                96891
  5  33                31906
  5  34                    0
  5  35                    0
  5  36                    0
  5  37                    0
  5  38                    0
  5  39                    0
  5  40                    0
  6   0                    0
  6   1                    0
  6   2                    0
  6   3                    0
  6   4                    0
  6   5                    0
  6   6                 3331
  6   7                 8553
  6   8                34151
  6   9                80637
  6  10               204101
  6  11               312189
  6  12               670237
  6  13               836855
  6  14              1321439
  6  15              1775920
  6  16              3273737
  6  17              3505283
  6  18              5150909
  6  19              6132032
  6  20             10577847
  6  21              9763097
  6  22             12248422
  6  23             12124769
  6  24             14250302
  6  25             12608737
  6  26             11263169
  6  27              9113786
  6  28              8249050
  6  29              5214547
  6  30              4113728
  6  31              2210921
  6  32              1177613
  6  33               326210
  6  34               141143
  6  35                    0
  6  36                    0
  6  37                    0
  6  38                    0
  6  39                    0
  6  40                    0
  7   0                    0
  7   1                    0
  7   2                    0
  7   3                    0
  7   4                    0
  7   5                    0
  7   6                    0
  7   7                 1160
  7   8                 3449
  7   9                13437
  7  10                34212
  7  11                91106
  7  12               178884
  7  13               359678
  7  14               558519
  7  15               884372
  7  16              1313622
  7  17              1980716
  7  18              2886926
  7  19              3948537
  7  20              5127168
  7  21              7174668
  7  22              9320226
  7  23             10555697
  7  24             11903228
  7  25             12550531
  7  26             13616663
