  0   0                 4543
  0   1                 4081
  0   2                 7800
  0   3                10818
  0   4                16625
  0   5                21997
  0   6                35891
  0   7                41457
  0   8                56306
  0   9                69382
  0  10                88786
  0  11               106059
  0  12               136077
  0  13               152755
  0  14               182838
  0  15               208685
  0  16               242729
  0  17               267593
  0  18               313713
  0  19               331903
  0  20               372787
  0  21               398981
  0  22               434510
  0  23               453924
  0  24               507724
  0  25               513871
  0  26               549502
  0  27               560151
  0  28               587871
  0  29               593840
  0  30               648858
  0  31               630507
  0  32               652183
  0  33               648192
  0  34               664626
  0  35               652449
  0  36               726450
  0  37               666887
  0  38               691177
  0  39               671680
  0  40               687540
  0  41               659873
  0  42               774228
  0  43               668474
  0  44               698234
  0  45               666496
  0  46               689275
  0  47               593833
  0  48               643721
  0  49               507139
  0  50               477749
  0  51               384255
  0  52               307797
  0  53               226438
  0  54               193562
  0  55               102451
  0  56                67707
  0  57                31033
  0  58                15165
  0  59                 3969
  0  60                 2031
  0  61                    0
  0  62                    0
  0  63                    0
  0  64                    0
  0  65                    0
  0  66                    0
  1   0                    0
  1   1                  403
  1   2                 1226
  1   3                 2240
  1   4                 4114
  1   5                 6024
  1   6                10041
  1   7                14594
  1   8                21616
  1   9                28902
  1  10                39645
  1  11                50038
  1  12                66647
  1  13                82225
  1  14               103767
  1  15               125075
  1  16               151804
  1  17               176290
  1  18               209402
  1  19               238352
  1  20               274089
  1  21               306165
  1  22               343878
  1  23               374241
  1  24               413955
  1  25               444953
  1  26               483543
  1  27               511093
  1  28               544606
  1  29               565375
  1  30               596428
  1  31               613264
  1  32               643695
  1  33               655270
  1  34               676685
  1  35               676828
  1  36               693487
  1  37               697082
  1  38               720429
  1  39               716450
  1  40               727027
  1  41               702998
  1  42               722463
  1  43               722244
  1  44               753556
  1  45               735100
  1  46               730840
  1  47               699178
  1  48               707230
  1  49               656637
  1  50               621538
  1  51               543532
  1  52               486022
  1  53               378067
  1  54               301320
  1  55               229598
  1  56               157777
  1  57                94612
  1  58                49313
  1  59                20880
  1  60                 5933
  1  61                 2048
  1  62                    0
  1  63                    0
  1  64                    0
  1  65                    0
  1  66                    0
  2   0                    0
  2   1                    0
  2   2                  187
  2   3                  709
  2   4                 1614
  2   5                 2861
  2   6                 5224
  2   7                 7780
  2   8                13551
  2   9                20083
  2  10                30721
  2  11                42500
  2  12                58818
  2  13                77013
  2  14               102626
  2  15               131077
  2  16               167734
  2  17               203804
  2  18               251361
  2  19               298395
  2  20               358115
  2  21               414728
  2  22               482387
  2  23               545585
  2  24               623366
  2  25               688969
  2  26               771478
  2  27               836558
  2  28               917254
  2  29               977343
  2  30              1060336
  2  31              1109260
  2  32              1180591
  2  33              1227615
  2  34              1293451
  2  35              1320733
  2  36              1383067
  2  37              1382334
  2  38              1438139
  2  39              1447680
  2  40              1495888
  2  41              1490873
  2  42              1524694
  2  43              1479431
  2  44              1526556
  2  45              1524835
  2  46              1598217
  2  47              1506775
  2  48              1556881
  2  49              1451818
  2  50              1486336
  2  51              1363766
  2  52              1286489
  2  53              1092218
  2  54              1015773
  2  55               738995
  2  56               614346
  2  57               443519
  2  58               312411
  2  59               163012
  2  60                90916
  2  61                23914
  2  62                10021
  2  63                    0
  2  64                    0
  2  65                    0
  2  66                    0
  3   0                    0
  3   1                    0
  3   2                    0
  3   3                   63
  3   4                  282
  3   5                  859
  3   6                 2481
  3   7                 3289
  3   8                 5642
  3   9                 8879
  3  10                14154
  3  11                20369
  3  12                31128
  3  13                40511
  3  14                56801
  3  15                75252
  3  16               100031
  3  17               126043
  3  18               164458
  3  19               198409
  3  20               246254
  3  21               294894
  3  22               354493
  3  23               412297
  3  24               490211
  3  25               552372
  3  26               634346
  3  27               711323
  3  28               799544
  3  29               877258
  3  30               981464
  3  31              1044992
  3  32              1141194
  3  33              1211787
  3  34              1302548
  3  35              1361436
  3  36              1461557
  3  37              1496145
  3  38              1569889
  3  39              1602972
  3  40              1669435
  3  41              1691911
  3  42              1782854
  3  43              1760920
  3  44              1808918
  3  45              1799819
  3  46              1841605
  3  47              1829107
  3  48              1959256
  3  49              1857986
  3  50              1885959
  3  51              1806048
  3  52              1782194
  3  53              1640578
  3  54              1611914
  3  55              1330228
  3  56              1163259
  3  57               883432
  3  58               708340
  3  59               490966
  3  60               376133
  3  61               178429
  3  62                60194
  3  63                15068
  3  64                    0
  3  65                    0
  3  66                    0
  4   0                    0
  4   1                    0
  4   2                    0
  4   3                    0
  4   4                   21
  4   5                   47
  4   6                  199
  4   7                  385
  4   8                  991
  4   9                 1753
  4  10                 2935
  4  11                 4823
  4  12                 7690
  4  13                11924
  4  14                18079
  4  15                26184
  4  16                37290
  4  17                50402
  4  18                69693
  4  19                90309
  4  20               119234
  4  21               151121
  4  22               190802
  4  23               232674
  4  24               288817
  4  25               341017
  4  26               410066
  4  27               476999
  4  28               557220
  4  29               630892
  4  30               725508
  4  31               805593
  4  32               905001
  4  33               990316
  4  34              1090206
  4  35              1170291
  4  36              1277435
  4  37              1341642
  4  38              1442648
  4  39              1506189
  4  40              1594209
  4  41              1639520
  4  42              1724412
  4  43              1747710
  4  44              1824611
  4  45              1847779
  4  46              1913006
  4  47              1877535
  4  48              1961830
  4  49              1933347
  4  50              2022675
  4  51              1987235
  4  52              1988212
  4  53              1873130
  4  54              1924888
  4  55              1695770
  4  56              1628088
  4  57              1383288
  4  58              1199585
  4  59               863615
  4  60               718140
  4  61               466575
  4  62               337629
  4  63               153720
  4  64                47762
  4  65                    0
  4  66                    0
  5   0                    0
  5   1                    0
  5   2                    0
  5   3                    0
  5   4                    0
  5   5                    5
  5   6                   16
  5   7                   44
  5   8                  144
  5   9                  270
  5  10                  521
  5  11                  951
  5  12                 1507
  5  13                 2310
  5  14                 3785
  5  15                 5458
  5  16                 8339
  5  17                11460
  5  18                16727
  5  19                22490
  5  20                30945
  5  21                40419
  5  22                53015
  5  23                67583
  5  24                86084
  5  25               106911
  5  26               131893
  5  27               159434
  5  28               192323
  5  29               227382
  5  30               268593
  5  31               308241
  5  32               355879
  5  33               403231
  5  34               457255
  5  35               506889
  5  36               565312
  5  37               614687
  5  38               676165
  5  39               725379
  5  40               782940
  5  41               826894
  5  42               886702
  5  43               920896
  5  44               974319
  5  45              1007892
  5  46              1052498
  5  47              1074064
  5  48              1114722
  5  49              1117508
  5  50              1158286
  5  51              1163410
  5  52              1203146
  5  53              1187958
