  0   0                  119
  0   1                  118
  0   2                  175
  0   3                  291
  0   4                  426
  0   5                  537
  0   6                  761
  0   7                  987
  0   8                 1382
  0   9                 1709
  0  10                 2237
  0  11                 2639
  0  12                 3719
  0  13                 4179
  0  14                 5372
  0  15                 6392
  0  16                 7842
  0  17                 9103
  0  18                10936
  0  19                12537
  0  20                14501
  0  21                16577
  0  22                18896
  0  23                21317
  0  24                24586
  0  25                27159
  0  26                30277
  0  27                33586
  0  28                37125
  0  29                40016
  0  30                44208
  0  31                47383
  0  32                51523
  0  33                54721
  0  34                58463
  0  35                62215
  0  36                67149
  0  37                70057
  0  38                74258
  0  39                77187
  0  40                81214
  0  41                83729
  0  42                88275
  0  43                89651
  0  44                93521
  0  45                94756
  0  46                97400
  0  47                99111
  0  48               105386
  0  49               104170
  0  50               107228
  0  51               108140
  0  52               111209
  0  53               110712
  0  54               112639
  0  55               111640
  0  56               113697
  0  57               112367
  0  58               113353
  0  59               111288
  0  60               123731
  0  61               116513
  0  62               119691
  0  63               119038
  0  64               123204
  0  65               116672
  0  66               118997
  0  67               113775
  0  68               114778
  0  69               109504
  0  70               109168
  0  71               103306
  0  72               117850
  0  73               100861
  0  74               100530
  0  75                94149
  0  76                85026
  0  77                74511
  0  78                70866
  0  79                59354
  0  80                54521
  0  81                47419
  0  82                42071
  0  83                35134
  0  84                32083
  0  85                20854
  0  86                15838
  0  87                 9133
  0  88                 5934
  0  89                 2951
  0  90                 1927
  0  91                  829
  0  92                  446
  0  93                  141
  0  94                   77
  0  95                   16
  0  96                   10
  0  97                    0
  0  98                    0
  0  99                    0
  0 100                    0
  0 101                    0
  0 102                    0
  0 103                    0
  0 104                    0
  0 105                    0
  0 106                    0
  0 107                    0
  0 108                    0
  1   0                    0
  1   1                   14
  1   2                   39
  1   3                   60
  1   4                  109
  1   5                  188
  1   6                  274
  1   7                  366
  1   8                  552
  1   9                  787
  1  10                 1027
  1  11                 1290
  1  12                 1801
  1  13                 2251
  1  14                 2982
  1  15                 3707
  1  16                 4511
  1  17                 5479
  1  18                 6654
  1  19                 7983
  1  20                 9600
  1  21                11227
  1  22                13419
  1  23                15252
  1  24                17612
  1  25                19952
  1  26                22704
  1  27                25792
  1  28                29122
  1  29                31688
  1  30                35210
  1  31                38637
  1  32                42751
  1  33                46041
  1  34                49968
  1  35                53540
  1  36                58138
  1  37                61572
  1  38                65472
  1  39                69403
  1  40                74029
  1  41                77214
  1  42                81035
  1  43                84294
  1  44                87284
  1  45                90605
  1  46                93524
  1  47                96470
  1  48                98462
  1  49               101265
  1  50               104135
  1  51               106169
  1  52               108924
  1  53               109681
  1  54               112294
  1  55               112552
  1  56               115038
  1  57               114484
  1  58               114967
  1  59               114771
  1  60               115295
  1  61               117270
  1  62               120016
  1  63               119912
  1  64               122648
  1  65               122088
  1  66               123539
  1  67               120917
  1  68               119956
  1  69               117532
  1  70               115924
  1  71               111851
  1  72               109614
  1  73               110850
  1  74               110848
  1  75               104067
  1  76               101528
  1  77                93501
  1  78                85039
  1  79                76819
  1  80                68753
  1  81                60196
  1  82                53578
  1  83                46801
  1  84                40264
  1  85                35243
  1  86                27084
  1  87                20538
  1  88                13523
  1  89                 8661
  1  90                 4773
  1  91                 2653
  1  92                 1283
  1  93                  633
  1  94                  242
  1  95                  100
  1  96                   24
  1  97                    7
  1  98                    0
  1  99                    0
  1 100                    0
  1 101                    0
  1 102                    0
  1 103                    0
  1 104                    0
  1 105                    0
  1 106                    0
  1 107                    0
  1 108                    0
  2   0                    0
  2   1                    0
  2   2                    6
  2   3                   20
  2   4                   61
  2   5                  102
  2   6                  163
  2   7                  266
  2   8                  423
  2   9                  627
  2  10                  893
  2  11                 1230
  2  12                 1706
  2  13                 2221
  2  14                 2858
  2  15                 3917
  2  16                 4982
  2  17                 6242
  2  18                 7881
  2  19                 9728
  2  20                11779
  2  21                14191
  2  22                17463
  2  23                20404
  2  24                23993
  2  25                27473
  2  26                32265
  2  27                36833
  2  28                42406
  2  29                48067
  2  30                54354
  2  31                60381
  2  32                67974
  2  33                73987
  2  34                81788
  2  35                89069
  2  36                97210
  2  37               104501
  2  38               113745
  2  39               120637
  2  40               129333
  2  41               136529
  2  42               146200
  2  43               152358
  2  44               160930
  2  45               168323
  2  46               175481
  2  47               181726
  2  48               188471
  2  49               192816
  2  50               199119
  2  51               203335
  2  52               210401
  2  53               215113
  2  54               219812
  2  55               221102
  2  56               227025
  2  57               228300
  2  58               232241
  2  59               232000
  2  60               234311
  2  61               233456
  2  62               236774
  2  63               238206
  2  64               246175
  2  65               241970
  2  66               249369
  2  67               244160
  2  68               252017
  2  69               243381
  2  70               244463
  2  71               235330
  2  72               238944
  2  73               225748
  2  74               228272
  2  75               225856
  2  76               221615
  2  77               207381
  2  78               205798
  2  79               181864
  2  80               172029
  2  81               153841
  2  82               137272
  2  83               118487
  2  84               109135
  2  85                90918
  2  86                80537
  2  87                64845
  2  88                51523
  2  89                36431
  2  90                26514
  2  91                15416
  2  92                 9793
  2  93                 4804
  2  94                 2797
  2  95                 1068
  2  96                  583
  2  97                  141
  2  98                   51
  2  99                    0
  2 100                    0
  2 101                    0
  2 102                    0
  2 103                    0
  2 104                    0
  2 105                    0
  2 106                    0
  2 107                    0
  2 108                    0
  3   0                    0
  3   1                    0
  3   2                    0
  3   3                    5
  3   4                   10
  3   5                   29
  3   6                   47
  3   7                   84
  3   8                  154
  3   9                  264
  3  10                  359
  3  11                  579
  3  12                  761
  3  13                 1126
  3  14                 1486
  3  15                 1941
  3  16                 2593
  3  17                 3453
  3  18                 4403
  3  19                 5574
  3  20                 7078
  3  21                 8877
  3  22                10831
  3  23                12919
  3  24                15338
  3  25                18545
  3  26                21698
  3  27                26003
  3  28                29910
  3  29                34611
  3  30                39625
  3  31                45122
  3  32                50769
  3  33                57243
  3  34                64091
  3  35                71025
  3  36                78506
  3  37                85927
  3  38                94129
  3  39               102058
  3  40               109569
  3  41               118415
  3  42               126290
  3  43               134565
  3  44               143425
  3  45               151212
  3  46               159098
  3  47               166249
  3  48               175117
  3  49               181735
  3  50               187359
  3  51               193996
  3  52               200621
  3  53               205074
  3  54               211877
  3  55               216296
  3  56               221536
  3  57               225076
  3  58               228502
  3  59               231619
  3  60               234778
  3  61               236590
  3  62               236641
  3  63               238860
  3  64               240260
  3  65               243397
  3  66               246994
  3  67               249026
  3  68               249801
  3  69               249662
  3  70               252539
  3  71               248683
  3  72               246851
  3  73               240791
  3  74               239086
  3  75               233737
  3  76               232265
  3  77               227544
  3  78               222249
  3  79               213967
  3  80               202370
  3  81               186311
  3  82               173274
  3  83               152741
  3  84               136357
  3  85               120239
  3  86               106292
  3  87                91260
  3  88                77688
  3  89                63222
  3  90                48230
  3  91                35696
  3  92                22559
  3  93                13571
  3  94                 7064
  3  95                 3766
  3  96                 1571
  3  97                  686
  3  98                  192
  3  99                   63
  3 100                    0
  3 101                    0
  3 102                    0
  3 103                    0
  3 104                    0
  3 105                    0
  3 106                    0
  3 107                    0
  3 108                    0
  4   0                    0
  4   1                    0
  4   2                    0
  4   3                    0
  4   4                    2
  4   5                    6
  4   6                   17
  4   7                   33
  4   8                   80
  4   9                  130
  4  10                  197
  4  11                  328
  4  12                  498
  4  13                  749
  4  14                 1070
  4  15                 1426
  4  16                 2048
  4  17                 2644
  4  18                 3432
  4  19                 4633
  4  20                 5763
  4  21                 7690
  4  22                 9582
  4  23                11723
  4  24                14702
  4  25                18113
  4  26                21413
  4  27                25820
  4  28                30523
  4  29                36140
  4  30                41780
  4  31                48767
  4  32                56238
  4  33                63817
  4  34                72114
  4  35                80839
  4  36                91873
  4  37               101351
  4  38               113420
  4  39               124801
  4  40               136573
  4  41               147155
  4  42               160443
  4  43               172455
  4  44               185570
  4  45               198674
  4  46               211416
  4  47               223618
  4  48               236925
  4  49               247071
  4  50               259765
  4  51               270266
  4  52               281122
  4  53               289976
  4  54               300888
  4  55               309313
  4  56               319129
  4  57               326543
  4  58               334828
  4  59               339260
  4  60               349021
  4  61               350038
  4  62               355677
  4  63               357358
  4  64               361720
  4  65               361983
  4  66               368677
  4  67               368620
  4  68               378690
  4  69               378003
  4  70               382752
  4  71               379915
  4  72               386430
  4  73               376716
  4  74               375363
  4  75               366187
  4  76               369109
  4  77               353949
  4  78               357825
  4  79               342219
  4  80               339784
  4  81               321986
  4  82               302990
  4  83               276995
  4  84               263031
  4  85               226895
  4  86               205644
  4  87               182495
  4  88               159874
  4  89               133333
  4  90               117092
  4  91                89020
  4  92                70798
  4  93                48798
  4  94                31760
  4  95                17186
  4  96                10324
  4  97                 4303
  4  98                 2210
  4  99                  654
  4 100                  289
  4 101                    0
  4 102                    0
  4 103                    0
  4 104                    0
  4 105                    0
  4 106                    0
  4 107                    0
  4 108                    0
  5   0                    0
  5   1                    0
  5   2                    0
  5   3                    0
  5   4                    0
  5   5                    2
  5   6                    2
  5   7                   10
  5   8                   20
  5   9                   51
  5  10                   86
  5  11                  116
  5  12                  211
  5  13                  324
  5  14                  514
  5  15                  718
  5  16                 1064
  5  17                 1413
  5  18                 2008
  5  19                 2494
  5  20                 3372
  5  21                 4422
  5  22                 5631
  5  23                 7341
  5  24                 9037
  5  25                11295
  5  26                13973
  5  27                16816
  5  28                20537
  5  29                24577
  5  30                29427
  5  31                33956
  5  32                39743
  5  33                45821
  5  34                53161
  5  35                60642
  5  36                69152
  5  37                77685
  5  38                87560
  5  39                97263
  5  40               107724
  5  41               119445
  5  42               131114
  5  43               143465
  5  44               155682
  5  45               168096
  5  46               181403
  5  47               194200
  5  48               206673
  5  49               219056
  5  50               232416
  5  51               244920
  5  52               255696
  5  53               267029
  5  54               278767
  5  55               288514
  5  56               299801
  5  57               308552
  5  58               320224
  5  59               326285
  5  60               335241
  5  61               341175
  5  62               348768
  5  63               353659
  5  64               358543
  5  65               362196
  5  66               365607
  5  67               369190
  5  68               372147
  5  69               376896
  5  70               384305
  5  71               387087
  5  72               388599
  5  73               390589
  5  74               389351
  5  75               384545
  5  76               381198
  5  77               374309
  5  78               370552
  5  79               361664
  5  80               360862
  5  81               350629
  5  82               346032
  5  83               330239
  5  84               307022
  5  85               284125
  5  86               256332
  5  87               229350
  5  88               205836
  5  89               180504
  5  90               158090
  5  91               135354
  5  92               113954
  5  93                90745
  5  94                69758
  5  95                45909
  5  96                25304
  5  97                14062
  5  98                 6452
  5  99                 2829
  5 100                  894
  5 101                  271
  5 102                    0
  5 103                    0
  5 104                    0
  5 105                    0
  5 106                    0
  5 107                    0
  5 108                    0
  6   0                    0
  6   1                    0
  6   2                    0
  6   3                    0
  6   4                    0
  6   5                    0
  6   6                    0
  6   7                    0
  6   8                    4
  6   9                   14
  6  10                   38
  6  11                   52
  6  12                  175
  6  13                  224
  6  14                  358
  6  15                  559
  6  16                  820
  6  17                 1198
  6  18                 1682
  6  19                 2390
  6  20                 3167
  6  21                 4235
  6  22                 5480
  6  23                 7248
  6  24                 9487
  6  25                11680
  6  26                14871
  6  27                18263
  6  28                22935
  6  29                27309
  6  30                33011
  6  31                39298
  6  32                46965
  6  33                55141
  6  34                64422
  6  35                73698
  6  36                86437
  6  37                98471
  6  38               112240
  6  39               125980
  6  40               142122
  6  41               157949
  6  42               176452
  6  43               192909
  6  44               214203
  6  45               233705
  6  46               254220
  6  47               273973
  6  48               298347
  6  49               318121
  6  50               340287
  6  51               361056
  6  52               385447
  6  53               405263
  6  54               428067
  6  55               444834
  6  56               467581
  6  57               484496
  6  58               503095
  6  59               519207
  6  60               543179
  6  61               551687
  6  62               571934
  6  63               582486
  6  64               599152
  6  65               602632
  6  66               618008
  6  67               619824
  6  68               630081
  6  69               632410
  6  70               642112
  6  71               643961
  6  72               676727
  6  73               666594
  6  74               681011
  6  75               677386
  6  76               680285
  6  77               665991
  6  78               669235
  6  79               647831
  6  80               647844
  6  81               627268
  6  82               624639
  6  83               601432
  6  84               607456
  6  85               549391
  6  86               521418
  6  87               465583
  6  88               425598
  6  89               369403
  6  90               336336
  6  91               284301
  6  92               252668
  6  93               211832
  6  94               177924
  6  95               134048
  6  96               112570
  6  97                61047
  6  98                34656
  6  99                17255
  6 100                 7824
  6 101                 2425
  6 102                  919
  6 103                    0
  6 104                    0
  6 105                    0
  6 106                    0
  6 107                    0
  6 108                    0
  7   0                    0
  7   1                    0
  7   2                    0
  7   3                    0
  7   4                    0
  7   5                    0
  7   6                    0
  7   7                    0
  7   8                    1
  7   9                    1
  7  10                    6
  7  11                   16
  7  12                   21
  7  13                   41
  7  14                   71
  7  15                  109
  7  16                  205
  7  17                  298
  7  18                  547
  7  19                  732
  7  20                 1057
  7  21                 1451
  7  22                 2055
  7  23                 2716
  7  24                 3686
  7  25                 4815
  7  26                 6291
  7  27                 8023
  7  28                10429
  7  29                12728
  7  30                15689
  7  31                19437
  7  32                23423
  7  33                28478
  7  34                33963
  7  35                39969
  7  36                47218
  7  37                54837
  7  38                63543
  7  39                72746
  7  40                83673
  7  41                95026
  7  42               108106
  7  43               120289
  7  44               134943
  7  45               148798
  7  46               164792
  7  47               180318
  7  48               196336
  7  49               214280
  7  50               231336
  7  51               249582
  7  52               267717
  7  53               285679
  7  54               303940
  7  55               322240
  7  56               340355
  7  57               354685
  7  58               373090
  7  59               388278
  7  60               403762
  7  61               417112
  7  62               433707
  7  63               448066
  7  64               462940
  7  65               471432
  7  66               484927
  7  67               490983
  7  68               500836
  7  69               505583
  7  70               513919
