  0   0                54734
  0   1                32366
  0   2                45259
  0   3                50243
  0   4                65528
  0   5                62611
  0   6                74166
  0   7                75902
  0   8                87474
  0   9                88623
  0  10                99730
  0  11               101337
  0  12                84907
  0  13                74680
  0  14                71086
  0  15                57116
  0  16                55029
  0  17                43261
  0  18                41393
  0  19                29993
  0  20                28053
  0  21                16950
  0  22                15375
  0  23                 4143
  0  24                 2277
  0  25                  336
  0  26                  144
  0  27                    0
  0  28                    0
  0  29                    0
  0  30                    0
  0  31                    0
  0  32                    0
  0  33                    0
  0  34                    0
  0  35                    0
  0  36                    0
  0  37                    0
  0  38                    0
  0  39                    0
  0  40                    0
  0  41                    0
  0  42                    0
  0  43                    0
  0  44                    0
  1   0                    0
  1   1                22346
  1   2                38832
  1   3                46809
  1   4                49612
  1   5                59096
  1   6                66443
  1   7                72960
  1   8                75717
  1   9                85277
  1  10                88679
  1  11                98557
  1  12               101017
  1  13                95706
  1  14                78471
  1  15                75318
  1  16                60607
  1  17                55586
  1  18                45707
  1  19                41827
  1  20                32187
  1  21                28676
  1  22                18917
  1  23                15595
  1  24                 5858
  1  25                 2724
  1  26                  513
  1  27                  167
  1  28                    0
  1  29                    0
  1  30                    0
  1  31                    0
  1  32                    0
  1  33                    0
  1  34                    0
  1  35                    0
  1  36                    0
  1  37                    0
  1  38                    0
  1  39                    0
  1  40                    0
  1  41                    0
  1  42                    0
  1  43                    0
  1  44                    0
  2   0                    0
  2   1                    0
  2   2                25556
  2   3                47639
  2   4               126231
  2   5                96723
  2   6               145160
  2   7               144943
  2   8               182743
  2   9               181652
  2  10               206047
  2  11               210430
  2  12               238301
  2  13               242711
  2  14               247150
  2  15               202808
  2  16               189361
  2  17               162327
  2  18               142228
  2  19               115613
  2  20               107099
  2  21                80432
  2  22                72611
  2  23                48336
  2  24                40859
  2  25                16033
  2  26                 8717
  2  27                 1590
  2  28                  726
  2  29                    0
  2  30                    0
  2  31                    0
  2  32                    0
  2  33                    0
  2  34                    0
  2  35                    0
  2  36                    0
  2  37                    0
  2  38                    0
  2  39                    0
  2  40                    0
  2  41                    0
  2  42                    0
  2  43                    0
  2  44                    0
  3   0                    0
  3   1                    0
  3   2                    0
  3   3                19842
  3   4                37850
  3   5                77955
  3   6               106629
  3   7               127876
  3   8               146117
  3   9               168909
  3  10               186366
  3  11               201045
  3  12               214927
  3  13               232084
  3  14               241754
  3  15               249157
  3  16               222465
  3  17               199631
  3  18               172547
  3  19               153986
  3  20               123645
  3  21               111005
  3  22                85805
  3  23                74732
  3  24                52555
  3  25                42497
  3  26                20211
  3  27                10050
  3  28                 2215
  3  29                  753
  3  30                    0
  3  31                    0
  3  32                    0
  3  33                    0
  3  34                    0
  3  35                    0
  3  36                    0
  3  37                    0
  3  38                    0
  3  39                    0
  3  40                    0
  3  41                    0
  3  42                    0
  3  43                    0
  3  44                    0
  4   0                    0
  4   1                    0
  4   2                    0
  4   3                    0
  4   4                21355
  4   5                42286
  4   6                98613
  4   7               126088
  4   8               243916
  4   9               221766
  4  10               299697
  4  11               303497
  4  12               381158
  4  13               373704
  4  14               417869
  4  15               435013
  4  16               461448
  4  17               429119
  4  18               387040
  4  19               331945
  4  20               305225
  4  21               241147
  4  22               214360
  4  23               167374
  4  24               144209
  4  25                99391
  4  26                82542
  4  27                39247
  4  28                22436
  4  29                 5236
  4  30                 2177
  4  31                    0
  4  32                    0
  4  33                    0
  4  34                    0
  4  35                    0
  4  36                    0
  4  37                    0
  4  38                    0
  4  39                    0
  4  40                    0
  4  41                    0
  4  42                    0
  4  43                    0
  4  44                    0
  5   0                    0
  5   1                    0
  5   2                    0
  5   3                    0
  5   4                    0
  5   5                15530
  5   6                37923
  5   7                83021
  5   8               112670
  5   9               174669
  5  10               227131
  5  11               265830
  5  12               305844
  5  13               343558
  5  14               385623
  5  15               411539
  5  16               436140
  5  17               456424
  5  18               443484
  5  19               411031
  5  20               352561
  5  21               323258
  5  22               266521
  5  23               229798
  5  24               182108
  5  25               153535
  5  26               108675
  5  27                85172
  5  28                46810
  5  29                25474
  5  30                 6459
  5  31                 2164
  5  32                    0
  5  33                    0
  5  34                    0
  5  35                    0
  5  36                    0
  5  37                    0
  5  38                    0
  5  39                    0
  5  40                    0
  5  41                    0
  5  42                    0
  5  43                    0
  5  44                    0
  6   0                    0
  6   1                    0
  6   2                    0
  6   3                    0
  6   4                    0
  6   5                    0
  6   6                15885
  6   7                38593
  6   8                92735
  6   9               133495
  6  10               213243
  6  11               260938
  6  12               440713
  6  13               417811
  6  14               542224
  6  15               557958
  6  16               692369
  6  17               678946
  6  18               741340
  6  19               724807
  6  20               721843
  6  21               607242
  6  22               560164
  6  23               470412
  6  24               407984
  6  25               319493
  6  26               275365
  6  27               190701
  6  28               152632
  6  29                80274
  6  30                48884
  6  31                12632
  6  32                 5236
  6  33                    0
  6  34                    0
  6  35                    0
  6  36                    0
  6  37                    0
  6  38                    0
  6  39                    0
  6  40                    0
  6  41                    0
  6  42                    0
  6  43                    0
  6  44                    0
  7   0                    0
  7   1                    0
  7   2                    0
  7   3                    0
  7   4                    0
  7   5                    0
  7   6                    0
  7   7                10626
  7   8                32733
  7   9                83290
  7  10               121008
  7  11               192670
  7  12               241167
  7  13               338724
  7  14               419051
  7  15               486097
  7  16               558155
  7  17               619945
  7  18               703528
  7  19               731217
  7  20               742488
  7  21               722410
  7  22               651891
  7  23               584628
  7  24               506515
  7  25               443865
  7  26               352593
  7  27               304585
  7  28               219649
  7  29               168328
  7  30                94116
  7  31                54314
  7  32                15965
  7  33                 5168
  7  34                    0
  7  35                    0
  7  36                    0
  7  37                    0
  7  38                    0
  7  39                    0
  7  40                    0
  7  41                    0
  7  42                    0
  7  43                    0
  7  44                    0
  8   0                    0
  8   1                    0
  8   2                    0
  8   3                    0
  8   4                    0
  8   5                    0
  8   6                    0
  8   7                    0
  8   8                 9987
  8   9                29980
  8  10                90102
  8  11               128533
  8  12               221334
  8  13               277322
  8  14               400903
  8  15               484696
  8  16               741995
  8  17               725698
  8  18               922637
  8  19               955045
  8  20              1169093
  8  21              1111259
  8  22              1158737
  8  23              1059684
  8  24               977895
  8  25               823475
  8  26               749770
  8  27               582460
  8  28               508959
  8  29               370313
  8  30               297125
  8  31               162985
  8  32                98234
  8  33                27654
  8  34                11072
  8  35                    0
  8  36                    0
  8  37                    0
  8  38                    0
  8  39                    0
  8  40                    0
  8  41                    0
  8  42                    0
  8  43                    0
  8  44                    0
  9   0                    0
  9   1                    0
  9   2                    0
  9   3                    0
  9   4                    0
  9   5                    0
  9   6                    0
  9   7                    0
  9   8                    0
  9   9                 6109
  9  10                21527
  9  11                81583
  9  12               118178
  9  13               203368
  9  14               259589
  9  15               369901
  9  16               447262
  9  17               600888
  9  18               716309
  9  19               832020
  9  20               942860
  9  21              1046168
  9  22              1174926
  9  23              1145147
  9  24              1100712
  9  25              1012929
  9  26               880347
  9  27               791558
  9  28               645194
  9  29               553011
  9  30               423049
  9  31               339770
  9  32               205890
  9  33               132801
  9  34                37337
  9  35                11483
  9  36                    0
  9  37                    0
  9  38                    0
  9  39                    0
  9  40                    0
  9  41                    0
  9  42                    0
  9  43                    0
  9  44                    0
 10   0                    0
 10   1                    0
 10   2                    0
 10   3                    0
 10   4                    0
 10   5                    0
 10   6                    0
 10   7                    0
 10   8                    0
 10   9                    0
 10  10                 5707
 10  11                15348
 10  12                54145
 10  13                95607
 10  14               187066
 10  15               242196
 10  16               371055
 10  17               452731
 10  18               639353
 10  19               755032
 10  20              1130233
 10  21              1131625
 10  22              1410495
 10  23              1465171
 10  24              1743497
 10  25              1583096
 10  26              1597281
 10  27              1322311
 10  28              1259321
 10  29              1009343
 10  30               853563
 10  31               637454
 10  32               532390
 10  33               304938
 10  34               206083
 10  35                63268
 10  36                23447
 10  37                    0
 10  38                    0
 10  39                    0
 10  40                    0
 10  41                    0
 10  42                    0
 10  43                    0
 10  44                    0
 11   0                    0
 11   1                    0
 11   2                    0
 11   3                    0
 11   4                    0
 11   5                    0
 11   6                    0
 11   7                    0
 11   8                    0
 11   9                    0
 11  10                    0
 11  11                 3323
 11  12                 9953
 11  13                35272
 11  14                61056
 11  15               118108
 11  16               171626
 11  17               281353
 11  18               349930
 11  19               502765
 11  20               615300
 11  21               820227
 11  22               990352
 11  23              1151437
 11  24              1305252
 11  25              1424543
 11  26              1553853
 11  27              1468160
 11  28              1349472
 11  29              1187279
 11  30              1026378
 11  31               868617
 11  32               658414
 11  33               546379
 11  34               346755
 11  35               228171
 11  36                78583
 11  37                24448
 11  38                    0
 11  39                    0
 11  40                    0
 11  41                    0
 11  42                    0
 11  43                    0
 11  44                    0
 12   0                    0
 12   1                    0
 12   2                    0
 12   3                    0
 12   4                    0
 12   5                    0
 12   6                    0
 12   7                    0
 12   8                    0
 12   9                    0
 12  10                    0
 12  11                    0
 12  12                 3403
 12  13                 8307
 12  14                31592
 12  15                53060
 12  16               103289
 12  17               142382
 12  18               230917
 12  19               306656
 12  20               474977
