  0   0                    1
  0   1                    1
  0   2                    1
  0   3                    1
  0   4                    0
  0   5                    2
  0   6                    2
  0   7                    1
  0   8                    4
  0   9                    0
  0  10                    3
  0  11                    6
  0  12                    4
  0  13                    5
  0  14                    4
  0  15                    6
  0  16                    8
  0  17                   16
  0  18                    8
  0  19                   14
  0  20                   12
  0  21                   13
  0  22                    3
  0  23                   24
  0  24                   14
  0  25                   16
  0  26                   18
  0  27                   18
  0  28                   18
  0  29                   12
  0  30                   28
  0  31                   29
  0  32                   26
  0  33                   35
  0  34                   21
  0  35                   22
  0  36                   21
  0  37                   22
  0  38                   24
  0  39                   18
  0  40                   18
  0  41                   25
  0  42                   13
  0  43                   16
  0  44                   15
  0  45                   23
  0  46                    8
  0  47                   24
  0  48                   19
  0  49                   12
  0  50                   20
  0  51                   25
  0  52                   11
  0  53                   15
  0  54                   12
  0  55                   10
  0  56                   15
  0  57                    6
  0  58                    5
  0  59                    6
  0  60                    7
  0  61                    4
  0  62                    6
  0  63                    6
  0  64                    1
  0  65                    2
  0  66                    1
  0  67                    4
  0  68                    3
  0  69                    2
  0  70                    3
  0  71                    2
  0  72                    2
  0  73                    0
  0  74                    0
  0  75                    0
  0  76                    2
  0  77                    3
  0  78                    0
  0  79                    1
  0  80                    0
  0  81                    0
  0  82                    0
  0  83                    0
  0  84                    1
  0  85                    0
  0  86                    0
  0  87                    0
  0  88                    0
  0  89                    0
  0  90                    0
  0  91                    0
  0  92                    0
  0  93                    0
  0  94                    0
  0  95                    0
  0  96                    0
  0  97                    0
  0  98                    0
  0  99                    0
  0 100                    0
  0 101                    0
  0 102                    0
  0 103                    0
  0 104                    0
  0 105                    0
  0 106                    0
  0 107                    0
  0 108                    0
  0 109                    0
  0 110                    0
  0 111                    0
  0 112                    0
  0 113                    0
  0 114                    0
  0 115                    0
  0 116                    0
  0 117                    0
  0 118                    0
  0 119                    0
  0 120                    0
  0 121                    0
  0 122                    0
  0 123                    0
  0 124                    0
  0 125                    0
  0 126                    0
