  0   0                 3057
  0   1                 2707
  0   2                 4912
  0   3                 6500
  0   4                10280
  0   5                13287
  0   6                18933
  0   7                23906
  0   8                35941
  0   9                39900
  0  10                51587
  0  11                60530
  0  12                74972
  0  13                85902
  0  14               103522
  0  15               115762
  0  16               140028
  0  17               147690
  0  18               168014
  0  19               180517
  0  20               201036
  0  21               210819
  0  22               231774
  0  23               236522
  0  24               270577
  0  25               266955
  0  26               284517
  0  27               287325
  0  28               303602
  0  29               302955
  0  30               308458
  0  31               302470
  0  32               354402
  0  33               323486
  0  34               338281
  0  35               327952
  0  36               343749
  0  37               312803
  0  38               317545
  0  39               293767
  0  40               324930
  0  41               266038
  0  42               256546
  0  43               224432
  0  44               193629
  0  45               156739
  0  46               140342
  0  47               104852
  0  48                90530
  0  49                56337
  0  50                38346
  0  51                19150
  0  52                12098
  0  53                 4333
  0  54                 2512
  0  55                  581
  0  56                  258
  0  57                    0
  0  58                    0
  0  59                    0
  0  60                    0
  0  61                    0
  0  62                    0
  0  63                    0
  0  64                    0
  1   0                    0
  1   1                  401
  1   2                 1107
  1   3                 1821
  1   4                 3282
  1   5                 4874
  1   6                 7685
  1   7                10634
  1   8                14735
  1   9                20276
  1  10                27742
  1  11                35073
  1  12                45513
  1  13                54578
  1  14                67226
  1  15                79007
  1  16                94452
  1  17               108829
  1  18               128089
  1  19               143367
  1  20               162587
  1  21               176890
  1  22               196870
  1  23               212550
  1  24               228661
  1  25               244365
  1  26               263306
  1  27               273542
  1  28               288461
  1  29               294743
  1  30               309294
  1  31               309418
  1  32               317245
  1  33               327979
  1  34               341971
  1  35               342110
  1  36               347327
  1  37               342300
  1  38               348108
  1  39               329595
  1  40               322174
  1  41               320505
  1  42               313207
  1  43               277740
  1  44               261522
  1  45               223822
  1  46               191132
  1  47               160129
  1  48               130829
  1  49               104466
  1  50                76926
  1  51                52879
  1  52                29826
  1  53                16757
  1  54                 7045
  1  55                 3013
  1  56                  918
  1  57                  296
  1  58                    0
  1  59                    0
